employee_id,employee_number,country,state,city,office_site,office_type,age,age_band,gender,atsi_identification,department,job_role,job_level,highest_education,years_at_company,hire_year,years_in_current_role,years_since_last_promotion,years_with_current_manager,training_sessions_last_year,flexible_work,absence_days,inclusion_index,wellbeing_index,development_index,work_life_balance,job_satisfaction,performance_rating,sdg_score,base_salary_aud,oncosts_aud,super_aud,hired_flag,terminated_flag,active_employee,attrition,employee_status,termination_reason,total_employment_cost_aud,is_terminated,is_active,sdg_band,performance_band,satisfaction_band,wellbeing_band,promotion_delay_band,tenure_band,comparable_role_group,retention_risk_segment,high_value_at_risk,hq_branch_group,sdg_score_recalculated,sdg_score_match
E100081,244006,Australia,South Australia,Adelaide,Adelaide Branch,Branch,51,45-54,Male,No,Corporate Services,Payroll Officer,1,Associate Degree,4,2022,0,1,1,3,Yes,6,4,2,4,3,2,1,3,107500,19350,12900,1,0,1,No,Active,,139750,0,1,Moderate SDG,Low Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,4-5 Years,Corporate Services | Payroll Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E102250,623135,Australia,New South Wales,Sydney,Sydney Branch,Branch,43,35-44,Male,No,Operations,Operations Manager,4,Masters,8,2018,7,1,0,3,Yes,4,4,4,1,2,3,3,3,214100,38538,25692,1,0,1,No,Active,,278330,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E102276,571720,Australia,New South Wales,Sydney,Sydney Branch,Branch,38,35-44,Male,No,Operations,Operations Manager,4,Bachelors,5,2021,1,4,5,3,Yes,4,4,3,4,1,3,3,4,217000,39060,26040,1,0,1,No,Active,,282100,0,1,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Long Promotion Delay,4-5 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102339,654254,Australia,New South Wales,Sydney,Sydney Branch,Branch,44,35-44,Male,No,Operations,Operations Manager,4,Masters,10,2016,7,0,10,5,Yes,7,5,2,4,3,3,2,3,239100,43038,28692,1,0,1,No,Active,,310830,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Mismatch
E102387,441450,Australia,New South Wales,Sydney,Sydney Branch,Branch,43,35-44,Male,No,Operations,Operations Manager,4,Associate Degree,2,2024,0,1,2,2,Yes,8,3,3,3,3,3,3,3,163200,29376,19584,1,0,1,No,Active,,212160,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E102423,206971,Australia,New South Wales,Sydney,Sydney Branch,Branch,30,25-34,Female,No,Operations,Operations Manager,4,Doctorate,9,2017,2,5,9,2,Yes,5,2,3,3,4,3,3,3,196200,35316,23544,1,0,1,No,Active,,255060,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Long Promotion Delay,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E102448,997911,Australia,New South Wales,Sydney,Sydney Branch,Branch,22,22-24,Male,No,Operations,Operations Manager,4,Doctorate,1,2025,1,0,1,1,No,5,3,4,5,2,3,4,4,208600,37548,25032,1,0,1,No,Active,,271180,0,1,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102580,927260,Australia,New South Wales,Sydney,Sydney Branch,Branch,38,35-44,Male,No,Operations,Operations Manager,4,Masters,7,2019,3,3,3,6,Yes,7,1,2,2,3,2,3,1,230100,41418,27612,1,0,1,No,Active,,299130,0,1,Low SDG,Moderate Performer,Low Satisfaction,Low Wellbeing,Moderate Promotion Delay,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,2,Mismatch
E102598,849776,Australia,New South Wales,Sydney,Sydney Branch,Branch,44,35-44,Male,No,Operations,Operations Manager,4,Bachelors,15,2011,12,3,14,4,Yes,3,4,4,3,4,3,3,3,185300,33354,22236,1,0,1,No,Active,,240890,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,10+ Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Mismatch
E102666,567062,Australia,New South Wales,Sydney,Sydney Branch,Branch,36,35-44,Male,No,Operations,Operations Manager,4,Doctorate,10,2016,3,3,5,3,Yes,6,5,4,4,4,4,3,4,250800,45144,30096,1,1,0,Yes,Terminated,Poor Performance,326040,1,0,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Moderate Promotion Delay,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102670,903580,Australia,New South Wales,Sydney,Sydney Branch,Branch,32,25-34,Male,No,Operations,Operations Manager,4,Bachelors,5,2021,2,0,1,1,Yes,8,5,3,4,5,4,1,4,184400,33192,22128,1,0,1,No,Active,,239720,0,1,High SDG,Low Performer,High Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102715,815048,Australia,New South Wales,Sydney,Sydney Branch,Branch,48,45-54,Female,Yes,Operations,Operations Manager,4,Masters,1,2025,0,1,1,2,Yes,6,5,5,5,5,5,4,5,159000,28620,19080,1,1,0,Yes,Terminated,Family/Carer Responsibilities,206700,1,0,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,5,Match
E102791,512975,Australia,New South Wales,Sydney,Sydney Branch,Branch,46,45-54,Female,No,Operations,Operations Manager,4,Masters,12,2014,3,1,8,6,No,5,3,3,4,4,3,4,3,230400,41472,27648,1,0,1,No,Active,,299520,0,1,Moderate SDG,High Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E102819,638494,Australia,New South Wales,Sydney,Sydney Branch,Branch,43,35-44,Male,No,Operations,Operations Manager,4,Masters,10,2016,6,4,1,1,Yes,7,5,4,3,4,3,2,4,232800,41904,27936,1,0,1,No,Active,,302640,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102832,777150,Australia,New South Wales,Sydney,Sydney Branch,Branch,42,35-44,Female,No,Operations,Operations Manager,4,Bachelors,10,2016,10,0,2,1,Yes,9,3,4,5,5,3,4,4,190300,34254,22836,1,1,0,Yes,Terminated,Family/Carer Responsibilities,247390,1,0,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102840,346968,Australia,New South Wales,Sydney,Sydney Branch,Branch,27,25-34,Female,No,Operations,Operations Manager,4,Associate Degree,2,2024,1,1,1,2,Yes,10,1,3,4,5,2,5,3,158700,28566,19044,1,1,0,Yes,Terminated,Restructure/Redundancy,206310,1,0,Moderate SDG,High Performer,Low Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,High Performer with Low Satisfaction,Branch,2,Mismatch
E102979,243710,Australia,New South Wales,Sydney,Sydney Branch,Branch,36,35-44,Female,Yes,Operations,Operations Manager,4,Masters,3,2023,3,0,0,4,Yes,0,1,3,5,5,4,5,5,181500,32670,21780,1,0,1,No,Active,,235950,0,1,High SDG,High Performer,High Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,3,Mismatch
E103160,665789,Australia,New South Wales,Sydney,Sydney Branch,Branch,41,35-44,Male,No,Operations,Operations Manager,4,Bachelors,4,2022,1,1,3,1,Yes,2,3,3,4,4,3,2,3,195400,35172,23448,1,0,1,No,Active,,254020,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E103215,329621,Australia,New South Wales,Sydney,Sydney Branch,Branch,34,25-34,Male,No,Operations,Operations Manager,4,Masters,4,2022,2,0,4,4,Yes,7,4,3,5,5,3,1,4,222600,40068,26712,1,0,1,No,Active,,289380,0,1,High SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E103292,417302,Australia,New South Wales,Sydney,Sydney Branch,Branch,22,22-24,Female,No,Operations,Operations Manager,4,Doctorate,1,2025,1,0,0,2,No,6,4,4,5,3,3,4,4,191500,34470,22980,1,1,0,Yes,Terminated,Career Change,248950,1,0,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E103333,789098,Australia,New South Wales,Sydney,Sydney Branch,Branch,48,45-54,Male,No,Operations,Operations Manager,4,Masters,5,2021,4,1,2,4,No,7,5,3,3,2,3,3,4,218700,39366,26244,1,0,1,No,Active,,284310,0,1,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E103440,554513,Australia,New South Wales,Sydney,Sydney Branch,Branch,53,45-54,Male,No,Operations,Operations Manager,4,Masters,10,2016,8,2,5,1,Yes,8,4,4,2,4,3,3,3,238300,42894,28596,1,0,1,No,Active,,309790,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E103443,433547,Australia,New South Wales,Sydney,Sydney Branch,Branch,30,25-34,Male,No,Operations,Operations Manager,4,Bachelors,9,2017,0,0,3,4,Yes,5,1,2,5,2,3,4,2,189300,34074,22716,1,0,1,No,Active,,246090,0,1,Low SDG,High Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,2,Match
E103736,772093,Australia,New South Wales,Sydney,Sydney Branch,Branch,59,55-65,Male,No,Operations,Operations Manager,4,Doctorate,0,2026,0,0,0,0,Yes,7,3,1,4,3,2,3,2,251800,45324,30216,1,0,1,No,Active,,327340,0,1,Low SDG,Moderate Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,0-1 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,2,Match
E103744,881775,Australia,New South Wales,Sydney,Sydney Branch,Branch,34,25-34,Female,No,Operations,Operations Manager,4,Doctorate,3,2023,0,2,3,3,Yes,1,5,5,3,3,3,4,4,210400,37872,25248,1,0,1,No,Active,,273520,0,1,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,2-3 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E103748,666430,Australia,New South Wales,Sydney,Sydney Branch,Branch,47,45-54,Female,No,Operations,Operations Manager,4,Doctorate,9,2017,5,1,5,1,No,5,2,4,3,3,3,4,3,204100,36738,24492,1,0,1,No,Active,,265330,0,1,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E103751,225636,Australia,New South Wales,Sydney,Sydney Branch,Branch,43,35-44,Female,No,Operations,Operations Manager,4,Doctorate,21,2005,11,6,17,4,Yes,5,4,4,5,2,3,5,4,240600,43308,28872,1,1,0,Yes,Terminated,Career Change,312780,1,0,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E103764,550687,Australia,New South Wales,Sydney,Sydney Branch,Branch,36,35-44,Male,No,Operations,Operations Manager,4,Masters,4,2022,2,2,2,2,Yes,8,5,4,3,3,3,1,5,213300,38394,25596,1,0,1,No,Active,,277290,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,4-5 Years,Operations | Operations Manager | Level 4,Lower Observable Risk,Other,Branch,4,Mismatch
E100142,389989,Australia,New South Wales,Sydney,Sydney Branch,Branch,47,45-54,Female,Yes,Sales,Sales Representative,2,Doctorate,23,2003,1,4,19,4,Yes,6,3,5,5,4,4,4,5,186500,33570,22380,1,0,1,No,Active,,242450,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E100290,541345,Australia,New South Wales,Sydney,Sydney Branch,Branch,34,25-34,Male,No,Sales,Sales Representative,2,Masters,13,2013,7,2,0,4,No,12,5,3,3,4,4,3,4,131200,23616,15744,1,1,0,Yes,Terminated,Restructure/Redundancy,170560,1,0,High SDG,Moderate Performer,High Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E100395,288852,Australia,New South Wales,Sydney,Sydney Branch,Branch,63,55-65,Female,No,Sales,Sales Representative,2,Doctorate,6,2020,0,6,5,2,Yes,9,4,4,3,4,3,5,4,152400,27432,18288,1,1,0,Yes,Terminated,Family/Carer Responsibilities,198120,1,0,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E100575,231192,Australia,New South Wales,Sydney,Sydney Branch,Branch,40,35-44,Male,No,Sales,Sales Representative,2,Bachelors,5,2021,0,2,5,5,Yes,13,2,3,3,3,3,3,3,126800,22824,15216,1,0,1,No,Active,,164840,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100580,934304,Australia,New South Wales,Sydney,Sydney Branch,Branch,53,45-54,Male,No,Sales,Sales Representative,2,Bachelors,3,2023,2,1,0,5,Yes,9,5,4,5,5,3,2,4,135400,24372,16248,1,0,1,No,Active,,176020,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E100638,572773,Australia,New South Wales,Sydney,Sydney Branch,Branch,41,35-44,Male,No,Sales,Sales Representative,2,Bachelors,9,2017,4,4,0,2,No,7,2,4,1,4,2,3,2,124100,22338,14892,1,0,1,No,Active,,161330,0,1,Low SDG,Moderate Performer,Low Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Potential Retention Risk,Other,Branch,2,Match
E100658,576116,Australia,New South Wales,Sydney,Sydney Branch,Branch,36,35-44,Male,No,Sales,Sales Representative,2,Masters,12,2014,10,1,11,3,Yes,3,4,3,3,3,3,3,3,99200,17856,11904,1,0,1,No,Active,,128960,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100746,463393,Australia,New South Wales,Sydney,Sydney Branch,Branch,40,35-44,Female,No,Sales,Sales Representative,2,Doctorate,9,2017,4,0,0,2,Yes,12,2,1,3,4,2,4,2,131600,23688,15792,1,1,0,Yes,Terminated,Restructure/Redundancy,171080,1,0,Low SDG,High Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,High Performer with Low Satisfaction,Branch,2,Match
E100786,659260,Australia,New South Wales,Sydney,Sydney Branch,Branch,44,35-44,Male,No,Sales,Sales Representative,2,Masters,10,2016,5,1,8,1,Yes,2,4,4,5,4,4,3,4,120500,21690,14460,1,0,1,No,Active,,156650,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E100833,524521,Australia,New South Wales,Sydney,Sydney Branch,Branch,47,45-54,Female,No,Sales,Sales Representative,2,Doctorate,12,2014,12,0,6,3,Yes,5,3,4,3,4,3,4,3,169300,30474,20316,1,1,0,Yes,Terminated,Career Change,220090,1,0,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100866,542700,Australia,New South Wales,Sydney,Sydney Branch,Branch,45,45-54,Male,No,Sales,Sales Representative,2,Masters,11,2015,9,0,2,2,Yes,4,2,3,4,3,3,4,3,134300,24174,16116,1,0,1,No,Active,,174590,0,1,Moderate SDG,High Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100926,255141,Australia,New South Wales,Sydney,Sydney Branch,Branch,47,45-54,Male,No,Sales,Sales Representative,2,Bachelors,7,2019,7,0,3,4,Yes,6,4,3,4,3,1,3,3,96200,17316,11544,1,0,1,No,Active,,125060,0,1,Moderate SDG,Moderate Performer,Low Satisfaction,Moderate Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100978,696126,Australia,New South Wales,Sydney,Sydney Branch,Branch,58,55-65,Female,No,Sales,Sales Representative,2,Masters,0,2026,0,0,0,3,Yes,9,4,4,3,3,2,4,3,144500,26010,17340,1,1,0,Yes,Terminated,Family/Carer Responsibilities,187850,1,0,Moderate SDG,High Performer,Low Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,High Performer with Low Satisfaction,Branch,3,Match
E101013,315876,Australia,New South Wales,Sydney,Sydney Branch,Branch,36,35-44,Female,Yes,Sales,Sales Representative,2,Masters,7,2019,1,6,6,2,Yes,9,4,2,5,5,5,5,5,119400,21492,14328,1,1,0,Yes,Terminated,Career Change,155220,1,0,High SDG,High Performer,High Satisfaction,Low Wellbeing,Long Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E101015,786937,Australia,New South Wales,Sydney,Sydney Branch,Branch,38,35-44,Female,No,Sales,Sales Representative,2,Masters,2,2024,1,1,2,2,No,11,3,3,3,2,2,3,2,133000,23940,15960,1,0,1,No,Active,,172900,0,1,Low SDG,Moderate Performer,Low Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Mismatch
E101076,594760,Australia,New South Wales,Sydney,Sydney Branch,Branch,53,45-54,Male,No,Sales,Sales Representative,2,Masters,8,2018,8,0,7,2,Yes,7,4,5,4,1,3,2,4,140200,25236,16824,1,1,0,Yes,Terminated,Restructure/Redundancy,182260,1,0,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E101117,476243,Australia,New South Wales,Sydney,Sydney Branch,Branch,48,45-54,Male,No,Sales,Sales Representative,2,Associate Degree,3,2023,0,3,2,2,No,14,5,3,4,1,2,3,4,114800,20664,13776,1,0,1,No,Active,,149240,0,1,High SDG,Moderate Performer,Low Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,2-3 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E101200,292453,Australia,New South Wales,Sydney,Sydney Branch,Branch,31,25-34,Female,No,Sales,Sales Representative,2,Doctorate,5,2021,3,0,3,3,Yes,8,4,1,4,3,3,4,3,133800,24084,16056,1,1,0,Yes,Terminated,Family/Carer Responsibilities,173940,1,0,Moderate SDG,High Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101260,585410,Australia,New South Wales,Sydney,Sydney Branch,Branch,58,55-65,Male,No,Sales,Sales Representative,2,Masters,7,2019,5,2,3,5,No,9,3,2,5,3,3,1,4,134200,24156,16104,1,0,1,No,Active,,174460,0,1,High SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Moderate Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Mismatch
E101379,652680,Australia,New South Wales,Sydney,Sydney Branch,Branch,36,35-44,Female,Yes,Sales,Sales Representative,2,Masters,8,2018,0,3,8,3,No,10,4,3,5,5,5,4,5,140900,25362,16908,1,0,1,No,Active,,183170,0,1,High SDG,High Performer,High Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E101504,685279,Australia,New South Wales,Sydney,Sydney Branch,Branch,22,22-24,Male,No,Sales,Sales Representative,2,Bachelors,1,2025,1,0,0,3,No,4,4,3,3,4,3,3,3,83200,14976,9984,1,1,0,Yes,Terminated,Career Change,108160,1,0,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,0-1 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101539,402895,Australia,New South Wales,Sydney,Sydney Branch,Branch,32,25-34,Female,Yes,Sales,Sales Representative,2,Masters,7,2019,5,2,2,4,Yes,1,5,4,5,3,5,4,5,116100,20898,13932,1,0,1,No,Active,,150930,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Moderate Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,5,Match
E101592,200327,Australia,New South Wales,Sydney,Sydney Branch,Branch,56,55-65,Male,No,Sales,Sales Representative,2,Masters,5,2021,1,3,0,3,Yes,3,4,5,4,2,3,1,4,132800,23904,15936,1,0,1,No,Active,,172640,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E101636,627279,Australia,New South Wales,Sydney,Sydney Branch,Branch,36,35-44,Male,No,Sales,Sales Representative,2,Masters,7,2019,3,1,5,4,Yes,10,4,3,3,2,3,3,4,125700,22626,15084,1,0,1,No,Active,,163410,0,1,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Mismatch
E101676,812671,Australia,New South Wales,Sydney,Sydney Branch,Branch,39,35-44,Male,No,Sales,Sales Representative,2,Associate Degree,3,2023,1,1,1,4,Yes,4,5,3,5,1,4,1,5,98000,17640,11760,1,0,1,No,Active,,127400,0,1,High SDG,Low Performer,High Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E101853,518564,Australia,New South Wales,Sydney,Sydney Branch,Branch,38,35-44,Male,No,Sales,Sales Representative,2,Masters,17,2009,13,0,7,4,Yes,7,3,3,3,1,3,4,3,168600,30348,20232,1,0,1,No,Active,,219180,0,1,Moderate SDG,High Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101992,200587,Australia,New South Wales,Sydney,Sydney Branch,Branch,55,55-65,Female,No,Sales,Sales Representative,2,Masters,5,2021,0,1,3,4,Yes,8,4,2,4,3,3,5,3,122300,22014,14676,1,1,0,Yes,Terminated,Career Change,158990,1,0,Moderate SDG,High Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E102189,477270,Australia,New South Wales,Sydney,Sydney Branch,Branch,37,35-44,Male,No,Sales,Sales Representative,2,Doctorate,6,2020,0,0,2,2,Yes,9,2,4,5,3,3,3,3,152000,27360,18240,1,0,1,No,Active,,197600,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E102290,940687,Australia,New South Wales,Sydney,Sydney Branch,Branch,58,55-65,Male,No,Sales,Sales Representative,2,Masters,8,2018,3,4,7,5,No,9,5,3,4,3,4,3,4,125700,22626,15084,1,0,1,No,Active,,163410,0,1,High SDG,Moderate Performer,High Satisfaction,Moderate Wellbeing,Long Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E102358,449764,Australia,New South Wales,Sydney,Sydney Branch,Branch,63,55-65,Male,No,Sales,Sales Representative,2,Masters,1,2025,1,0,1,4,Yes,3,2,4,3,3,3,3,3,150400,27072,18048,1,0,1,No,Active,,195520,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E102430,224125,Australia,New South Wales,Sydney,Sydney Branch,Branch,37,35-44,Male,No,Sales,Sales Representative,2,Masters,7,2019,6,0,1,3,Yes,4,5,5,5,5,4,3,5,146700,26406,17604,1,0,1,No,Active,,190710,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,5,Match
E102562,833575,Australia,New South Wales,Sydney,Sydney Branch,Branch,37,35-44,Male,Yes,Sales,Sales Representative,2,Masters,14,2012,0,11,10,4,Yes,6,5,5,5,4,3,2,3,167000,30060,20040,1,0,1,No,Active,,217100,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,5,Mismatch
E102591,458629,Australia,New South Wales,Sydney,Sydney Branch,Branch,56,55-65,Male,No,Sales,Sales Representative,2,Bachelors,5,2021,3,1,1,5,Yes,8,3,3,5,4,3,3,4,130800,23544,15696,1,1,0,Yes,Terminated,Restructure/Redundancy,170040,1,0,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Mismatch
E102833,783726,Australia,New South Wales,Sydney,Sydney Branch,Branch,39,35-44,Male,No,Sales,Sales Representative,2,Masters,8,2018,0,1,2,4,Yes,5,4,5,3,2,4,3,4,125500,22590,15060,1,0,1,No,Active,,163150,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E102836,397325,Australia,New South Wales,Sydney,Sydney Branch,Branch,39,35-44,Female,No,Sales,Sales Representative,2,Masters,0,2026,0,0,0,2,No,8,3,5,4,5,3,3,3,111800,20124,13416,1,0,1,No,Active,,145340,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
