employee_id,active_employee,department,job_role,gender,office_site,age_band,atsi_identification,employee_status,career_metric,career_years,career_year_band
E100557,1,Customer Services,Customer Service Officer,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,5,4-5
E100581,0,Customer Services,Customer Service Officer,Female,Sydney Branch,55-65,Yes,Terminated,Years With Current Manager,3,2-3
E100632,1,Customer Services,Customer Service Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E100649,1,Customer Services,Customer Service Officer,Female,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E100693,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,4,4-5
E100710,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,15,10+
E100753,1,Customer Services,Customer Service Officer,Female,Sydney Branch,25-34,Yes,Active,Years With Current Manager,8,6-10
E100802,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,10,6-10
E100961,0,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,Yes,Terminated,Years With Current Manager,4,4-5
E100974,1,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E101252,1,Customer Services,Customer Service Officer,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E101324,1,Customer Services,Customer Service Officer,Male,Sydney Branch,55-65,Yes,Active,Years With Current Manager,2,2-3
E101359,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,2,2-3
E101383,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E101408,1,Customer Services,Customer Service Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E101501,1,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E101513,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E101525,1,Customer Services,Customer Service Officer,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101578,1,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,3,2-3
E101580,0,Customer Services,Customer Service Officer,Female,Sydney Branch,45-54,Yes,Terminated,Years With Current Manager,1,0-1
E101650,0,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,4,4-5
E101682,1,Customer Services,Customer Service Officer,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E101738,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E101750,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101828,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,Yes,Active,Years With Current Manager,4,4-5
E101830,1,Customer Services,Customer Service Officer,Male,Sydney Branch,22-24,Yes,Active,Years With Current Manager,3,2-3
E101900,1,Customer Services,Customer Service Officer,Female,Sydney Branch,22-24,No,Active,Years With Current Manager,1,0-1
E101920,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,7,6-10
E101948,0,Customer Services,Customer Service Officer,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,1,0-1
E101973,0,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,7,6-10
E102083,0,Customer Services,Customer Service Officer,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,1,0-1
E102194,0,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Terminated,Years With Current Manager,1,0-1
E102215,1,Customer Services,Customer Service Officer,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,2,2-3
E102277,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E102282,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E102315,1,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,3,2-3
E102350,1,Customer Services,Customer Service Officer,Female,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E102352,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,2,2-3
E102378,1,Customer Services,Customer Service Officer,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,18,10+
E102408,0,Customer Services,Customer Service Officer,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,3,2-3
E102460,1,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,4,4-5
E102515,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,5,4-5
E102543,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E102557,1,Customer Services,Customer Service Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,25,10+
E102563,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,7,6-10
E102686,0,Customer Services,Customer Service Officer,Female,Sydney Branch,45-54,Yes,Terminated,Years With Current Manager,0,0-1
E102721,0,Customer Services,Customer Service Officer,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,2,2-3
E102734,1,Customer Services,Customer Service Officer,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,8,6-10
E102876,0,Customer Services,Customer Service Officer,Female,Sydney Branch,25-34,No,Terminated,Years With Current Manager,3,2-3
E102917,0,Customer Services,Customer Service Officer,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,0,0-1
E102989,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E103042,1,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,4,4-5
E103083,1,Customer Services,Customer Service Officer,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E103108,0,Customer Services,Customer Service Officer,Female,Sydney Branch,25-34,No,Terminated,Years With Current Manager,4,4-5
E103152,1,Customer Services,Customer Service Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E103154,1,Customer Services,Customer Service Officer,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,7,6-10
E103169,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,17,10+
E103189,1,Customer Services,Customer Service Officer,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,5,4-5
E103285,0,Customer Services,Customer Service Officer,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,0,0-1
E103389,1,Customer Services,Customer Service Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,7,6-10
E103435,1,Customer Services,Customer Service Officer,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,1,0-1
E103531,1,Customer Services,Customer Service Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E103754,0,Customer Services,Customer Service Officer,Male,Sydney Branch,55-65,No,Terminated,Years With Current Manager,0,0-1
E103801,1,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E103819,0,Customer Services,Customer Service Officer,Male,Sydney Branch,25-34,No,Terminated,Years With Current Manager,4,4-5
E100055,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E100085,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E100135,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E100283,0,Customer Services,Team Leader,Female,Sydney Branch,25-34,Yes,Terminated,Years With Current Manager,5,4-5
E100304,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,8,6-10
E100348,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E100463,0,Customer Services,Team Leader,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,4,4-5
E100475,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,14,10+
E100508,1,Customer Services,Team Leader,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E100588,0,Customer Services,Team Leader,Female,Sydney Branch,25-34,No,Terminated,Years With Current Manager,2,2-3
E100619,1,Customer Services,Team Leader,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,4,4-5
E100681,1,Customer Services,Team Leader,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E100719,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E100780,1,Customer Services,Team Leader,Female,Sydney Branch,22-24,No,Active,Years With Current Manager,1,0-1
E100862,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E100887,0,Customer Services,Team Leader,Male,Sydney Branch,45-54,No,Terminated,Years With Current Manager,5,4-5
E100901,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,2,2-3
E100902,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,Yes,Active,Years With Current Manager,4,4-5
E101001,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E101067,1,Customer Services,Team Leader,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,1,0-1
E101241,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101269,1,Customer Services,Team Leader,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E101380,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E101443,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,22,10+
E101520,0,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,1,0-1
E101589,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E101687,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E101805,1,Customer Services,Team Leader,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,2,2-3
E101899,1,Customer Services,Team Leader,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E101939,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E101985,1,Customer Services,Team Leader,Female,Sydney Branch,35-44,Yes,Active,Years With Current Manager,1,0-1
E102060,1,Customer Services,Team Leader,Female,Sydney Branch,35-44,Yes,Active,Years With Current Manager,1,0-1
E102163,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E102179,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E102190,0,Customer Services,Team Leader,Female,Sydney Branch,55-65,No,Terminated,Years With Current Manager,6,6-10
E102216,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,4,4-5
E102237,0,Customer Services,Team Leader,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,2,2-3
E102278,0,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Terminated,Years With Current Manager,0,0-1
E102466,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E102502,0,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,0,0-1
E102526,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,7,6-10
E102568,0,Customer Services,Team Leader,Male,Sydney Branch,45-54,No,Terminated,Years With Current Manager,3,2-3
E102572,1,Customer Services,Team Leader,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,1,0-1
E102625,1,Customer Services,Team Leader,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E102730,1,Customer Services,Team Leader,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,1,0-1
E102849,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,Yes,Active,Years With Current Manager,5,4-5
E102928,1,Customer Services,Team Leader,Female,Sydney Branch,45-54,Yes,Active,Years With Current Manager,6,6-10
E103116,0,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,1,0-1
E103122,1,Customer Services,Team Leader,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E103164,0,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,11,10+
E103184,1,Customer Services,Team Leader,Female,Sydney Branch,35-44,Yes,Active,Years With Current Manager,2,2-3
E103214,1,Customer Services,Team Leader,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,3,2-3
E103426,1,Customer Services,Team Leader,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E103453,0,Customer Services,Team Leader,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,2,2-3
E103465,1,Customer Services,Team Leader,Female,Sydney Branch,55-65,No,Active,Years With Current Manager,5,4-5
E103480,1,Customer Services,Team Leader,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E103496,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E103516,1,Customer Services,Team Leader,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,8,6-10
E103617,1,Customer Services,Team Leader,Male,Sydney Branch,22-24,Yes,Active,Years With Current Manager,3,2-3
E103662,1,Customer Services,Team Leader,Female,Sydney Branch,35-44,Yes,Active,Years With Current Manager,2,2-3
E103758,1,Customer Services,Team Leader,Male,Sydney Branch,25-34,Yes,Active,Years With Current Manager,5,4-5
E103783,1,Customer Services,Team Leader,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E103822,1,Customer Services,Team Leader,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,3,2-3
E103826,1,Customer Services,Team Leader,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E100011,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E100115,1,Customer Services,Customer Success Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,4,4-5
E100137,1,Customer Services,Customer Success Manager,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E100247,0,Customer Services,Customer Success Manager,Female,Sydney Branch,45-54,Yes,Terminated,Years With Current Manager,12,10+
E100378,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E100410,1,Customer Services,Customer Success Manager,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,2,2-3
E100423,1,Customer Services,Customer Success Manager,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,9,6-10
E100430,0,Customer Services,Customer Success Manager,Female,Sydney Branch,55-65,No,Terminated,Years With Current Manager,12,10+
E100461,1,Customer Services,Customer Success Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,6,6-10
E100533,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,Yes,Active,Years With Current Manager,4,4-5
E100562,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E100622,1,Customer Services,Customer Success Manager,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E100715,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E100827,0,Customer Services,Customer Success Manager,Female,Sydney Branch,25-34,No,Terminated,Years With Current Manager,7,6-10
E100872,0,Customer Services,Customer Success Manager,Male,Sydney Branch,45-54,Yes,Terminated,Years With Current Manager,2,2-3
E100963,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E100983,0,Customer Services,Customer Success Manager,Female,Sydney Branch,55-65,Yes,Terminated,Years With Current Manager,6,6-10
E101264,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E101339,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E101372,1,Customer Services,Customer Success Manager,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E101393,1,Customer Services,Customer Success Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,3,2-3
E101470,1,Customer Services,Customer Success Manager,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,6,6-10
E101581,1,Customer Services,Customer Success Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E101637,0,Customer Services,Customer Success Manager,Female,Sydney Branch,55-65,No,Terminated,Years With Current Manager,9,6-10
E101655,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101658,1,Customer Services,Customer Success Manager,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101678,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E101719,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E101748,1,Customer Services,Customer Success Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,4,4-5
E101819,1,Customer Services,Customer Success Manager,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,8,6-10
E101955,0,Customer Services,Customer Success Manager,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,1,0-1
E102010,0,Customer Services,Customer Success Manager,Male,Sydney Branch,45-54,No,Terminated,Years With Current Manager,5,4-5
E102034,0,Customer Services,Customer Success Manager,Female,Sydney Branch,45-54,Yes,Terminated,Years With Current Manager,7,6-10
E102090,0,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,Yes,Terminated,Years With Current Manager,11,10+
E102140,1,Customer Services,Customer Success Manager,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E102141,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E102214,1,Customer Services,Customer Success Manager,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E102219,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E102229,0,Customer Services,Customer Success Manager,Female,Sydney Branch,55-65,No,Terminated,Years With Current Manager,5,4-5
E102240,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E102302,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E102314,0,Customer Services,Customer Success Manager,Male,Sydney Branch,25-34,No,Terminated,Years With Current Manager,0,0-1
E102371,1,Customer Services,Customer Success Manager,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,9,6-10
E102396,0,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,2,2-3
E102493,1,Customer Services,Customer Success Manager,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,0,0-1
E102567,1,Customer Services,Customer Success Manager,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,1,0-1
E102679,0,Customer Services,Customer Success Manager,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,7,6-10
E102760,1,Customer Services,Customer Success Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E102829,1,Customer Services,Customer Success Manager,Female,Sydney Branch,25-34,Yes,Active,Years With Current Manager,1,0-1
E102915,0,Customer Services,Customer Success Manager,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,9,6-10
E102948,1,Customer Services,Customer Success Manager,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E102951,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E103004,0,Customer Services,Customer Success Manager,Female,Sydney Branch,55-65,No,Terminated,Years With Current Manager,6,6-10
E103098,1,Customer Services,Customer Success Manager,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E103138,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E103207,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E103230,1,Customer Services,Customer Success Manager,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E103234,0,Customer Services,Customer Success Manager,Female,Sydney Branch,35-44,Yes,Terminated,Years With Current Manager,2,2-3
E103310,1,Customer Services,Customer Success Manager,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,4,4-5
E103380,1,Customer Services,Customer Success Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E103623,1,Customer Services,Customer Success Manager,Male,Sydney Branch,55-65,Yes,Active,Years With Current Manager,6,6-10
E103661,0,Customer Services,Customer Success Manager,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,2,2-3
E103769,1,Customer Services,Customer Success Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,11,10+
E103806,0,Customer Services,Customer Success Manager,Female,Sydney Branch,55-65,No,Terminated,Years With Current Manager,12,10+
E103847,0,Customer Services,Customer Success Manager,Female,Sydney Branch,45-54,Yes,Terminated,Years With Current Manager,2,2-3
E103851,1,Customer Services,Customer Success Manager,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,3,2-3
E100027,1,Operations,Logistics Officer,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E100042,0,Operations,Logistics Officer,Female,Sydney Branch,25-34,Yes,Terminated,Years With Current Manager,3,2-3
E100043,0,Operations,Operations Coordinator,Male,Sydney Branch,55-65,No,Terminated,Years With Current Manager,7,6-10
E100112,1,Operations,Logistics Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E100130,1,Operations,Logistics Officer,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E100166,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E100279,1,Operations,Logistics Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,4,4-5
E100316,0,Operations,Logistics Officer,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,2,2-3
E100362,1,Operations,Operations Coordinator,Female,Sydney Branch,55-65,Yes,Active,Years With Current Manager,6,6-10
E100371,0,Operations,Operations Coordinator,Male,Sydney Branch,25-34,No,Terminated,Years With Current Manager,9,6-10
E100374,1,Operations,Logistics Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E100397,1,Operations,Operations Coordinator,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E100429,1,Operations,Logistics Officer,Female,Sydney Branch,55-65,Yes,Active,Years With Current Manager,15,10+
E100445,0,Operations,Logistics Officer,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,4,4-5
E100449,0,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,3,2-3
E100478,0,Operations,Logistics Officer,Female,Sydney Branch,35-44,Yes,Terminated,Years With Current Manager,3,2-3
E100487,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E100541,1,Operations,Operations Coordinator,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,1,0-1
E100606,0,Operations,Logistics Officer,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,5,4-5
E100616,0,Operations,Operations Coordinator,Female,Sydney Branch,55-65,Yes,Terminated,Years With Current Manager,2,2-3
E100657,1,Operations,Logistics Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,3,2-3
E100666,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E100809,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E100814,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E100865,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E100885,1,Operations,Logistics Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E101029,1,Operations,Logistics Officer,Male,Sydney Branch,45-54,Yes,Active,Years With Current Manager,2,2-3
E101037,1,Operations,Logistics Officer,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,7,6-10
E101048,1,Operations,Operations Coordinator,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,0,0-1
E101053,1,Operations,Operations Coordinator,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E101062,1,Operations,Logistics Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,5,4-5
E101164,1,Operations,Logistics Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E101202,1,Operations,Operations Coordinator,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,4,4-5
E101231,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,6,6-10
E101278,1,Operations,Operations Coordinator,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E101282,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E101307,1,Operations,Operations Coordinator,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,1,0-1
E101312,1,Operations,Logistics Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,4,4-5
E101336,1,Operations,Operations Coordinator,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E101337,1,Operations,Operations Coordinator,Male,Sydney Branch,25-34,Yes,Active,Years With Current Manager,0,0-1
E101343,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,11,10+
E101348,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E101407,1,Operations,Operations Coordinator,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E101439,0,Operations,Logistics Officer,Female,Sydney Branch,55-65,No,Terminated,Years With Current Manager,6,6-10
E101551,1,Operations,Operations Coordinator,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,5,4-5
E101566,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E101613,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101752,0,Operations,Logistics Officer,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,6,6-10
E101769,0,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,7,6-10
E101878,1,Operations,Operations Coordinator,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,5,4-5
E101885,1,Operations,Logistics Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,2,2-3
E101915,0,Operations,Operations Coordinator,Female,Sydney Branch,22-24,No,Terminated,Years With Current Manager,1,0-1
E101996,1,Operations,Logistics Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E102061,0,Operations,Operations Coordinator,Male,Sydney Branch,55-65,No,Terminated,Years With Current Manager,3,2-3
E102064,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E102065,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
